release_date,name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit
12/02/2021,2021,123343,0.868,0.739,10,-10.618,0.229,0.312,0,0.34,0.425,105.018,1
20/03/2021,2021,155967,0.468,0.704,1,-16.439,0.0392,0.00307,0.759,0.3,0.595,130.342,0
12/01/2021,2021,97546,0.552,0.422,7,-9.808,0.243,0.179,5.87E-05,0.0962,0.292,59.038,1
01/01/2021,2021,204875,0.779,0.494,2,-9.503,0.38,0.363,0,0.105,0.149,150.033,1
04/01/2021,2021,170250,0.567,0.801,8,-5.788,0.222,0.00777,0,0.54,0.742,131.903,0
26/02/2021,2021 !,121394,0.76,0.611,1,-7.4,0.156,0.487,0,0.125,0.334,115.836,1
04/01/2021,2021 Main Ayi Hai Hoyi Sabko Badhayi Hai - New Year Song,282240,0.692,0.961,10,-4.839,0.0726,0.00951,0.0377,0.325,0.717,124.985,0
01/01/2021,2021 - Live,82199,0.736,0.784,0,-9.526,0.118,0.0271,0.19,0.0782,0.619,169.958,0
05/02/2021,2021 First,112385,0.757,0.396,1,-10.788,0.384,0.0136,0,0.125,0.264,77.605,1
29/01/2021,Its 2021,289959,0.749,0.728,6,-9.893,0.0504,0.00666,0.78,0.143,0.139,125.016,0
03/01/2021,Excellent 2021,148979,0.692,0.0326,8,-19.859,0.507,0.978,0.924,0.0763,0.0789,76.735,0
02/01/2021,Wicked 2021,129567,0.652,0.0114,2,-20.886,0.141,0.989,0.96,0.117,0.0589,77.889,0
09/01/2021,Energetic 2021,125574,0.695,0.0133,5,-19.491,0.104,0.978,0.949,0.0929,0.0673,73.785,0
08/01/2021,Classic 2021,108019,0.713,0.0293,8,-20.064,0.0977,0.99,0.946,0.112,0.126,80.004,0
01/01/2021,Sensational 2021,116564,0.82,0.0151,7,-19.729,0.0615,0.992,0.921,0.113,0.104,105.295,0
03/01/2021,Phenomenal 2021,120001,0.644,0.0268,5,-19.54,0.208,0.989,0.952,0.0885,0.11,69.536,0
04/01/2021,Suave 2021,148422,0.688,0.0102,7,-20.987,0.263,0.989,0.82,0.106,0.0716,107.364,0
10/01/2021,Carefree 2021,151580,0.675,0.011,6,-22.048,0.0853,0.992,0.933,0.108,0.0619,75.993,0
09/01/2021,Chilled 2021,140713,0.698,0.0185,9,-20.196,0.25,0.987,0.731,0.128,0.112,114.241,0
07/01/2021,Romantic 2021,121765,0.551,0.0319,5,-19.721,0.229,0.99,0.937,0.0926,0.148,208.891,0
09/01/2021,Suave 2021,148979,0.637,0.0126,6,-18.307,0.481,0.985,0.937,0.0965,0.127,173.159,0
09/01/2021,Lively 2021,104676,0.713,0.0295,8,-20.121,0.116,0.989,0.934,0.112,0.203,78.266,0
01/01/2021,Energetic 2021,129010,0.567,0.0298,0,-19.668,0.362,0.989,0.922,0.105,0.0639,200.436,0
01/01/2021,Entertaining 2021,121858,0.637,0.0213,3,-20.276,0.114,0.986,0.935,0.105,0.146,100.604,0
01/01/2021,Spectacular 2021,129010,0.86,0.0251,8,-19.801,0.266,0.986,0.911,0.137,0.135,134.068,0
09/01/2021,Vintage 2021,108855,0.727,0.0308,8,-19.569,0.0652,0.985,0.807,0.109,0.132,74.959,0
06/01/2021,Artistic 2021,116843,0.809,0.0329,2,-19.457,0.058,0.99,0.92,0.107,0.147,73.925,0
02/01/2021,Lovely 2021,129010,0.749,0.0366,3,-20.688,0.152,0.989,0.929,0.11,0.145,133.539,0
02/04/2021,Pain - 2021 Remaster,200347,0.53,0.335,9,-4.466,0.0244,0.686,0,0.0975,0.514,81.411,0
10/01/2021,Background for 2021,151580,0.692,0.00962,5,-20.321,0.328,0.985,0.908,0.0912,0.0833,111.712,0
15/01/2021,ARTOFLIFE - 2021 Rework,480000,0.7,0.588,2,-10.875,0.0384,0.0407,0.843,0.119,0.288,124,0
01/01/2021,Background for 2021,137183,0.675,0.0135,0,-21.017,0.267,0.979,0.816,0.0713,0.0659,102.137,0
21/01/2021,Pursuit - Winter 2021,156000,0.412,0.397,5,-16.043,0.03,0.455,0.953,0.11,0.103,99.985,1
02/04/2021,Troubles - 2021 Remaster,217213,0.435,0.911,7,-2.225,0.0471,0.222,7.45E-06,0.0845,0.623,182.34,0
15/01/2021,MUDRA - 2021 Rework,423902,0.663,0.881,7,-6.891,0.0597,0.00028,0.857,0.0571,0.732,126.993,0
09/02/2021,2021 NYE Jazz Party,198946,0.766,0.282,7,-15.051,0.0457,0.895,0.917,0.0936,0.853,117.013,0
04/01/2021,Background for 2021,105976,0.732,0.0311,4,-20.431,0.0778,0.988,0.769,0.114,0.134,77.132,0
03/01/2021,Background for 2021,121765,0.723,0.0325,0,-19.63,0.219,0.985,0.879,0.103,0.0591,71.336,0
03/01/2021,Background for 2021,116657,0.775,0.0319,3,-20.829,0.0989,0.988,0.875,0.0953,0.0946,105.866,0
05/01/2021,Background for 2021,123437,0.671,0.031,10,-21.095,0.113,0.986,0.935,0.0989,0.101,210.233,0
09/01/2021,Background for 2021,114985,0.588,0.0223,4,-21.118,0.309,0.984,0.949,0.108,0.0377,77.833,0
07/01/2021,Background for 2021,108019,0.784,0.0262,8,-20.041,0.104,0.991,0.876,0.0894,0.11,79.987,0
09/01/2021,High Class 2021,118422,0.563,0.0256,3,-21.367,0.317,0.991,0.954,0.107,0.0441,79.472,0
01/01/2021,Background for 2021,104676,0.727,0.0424,8,-21.261,0.0966,0.98,0.9,0.122,0.086,77.477,0
09/01/2021,Background for 2021,129010,0.668,0.0253,8,-19.555,0.145,0.987,0.942,0.118,0.105,69.141,0
09/01/2021,Background for 2021,148979,0.9,0.0222,8,-20.163,0.135,0.979,0.929,0.124,0.079,115.906,0
01/01/2021,2021 - Radio Edit,123997,0.535,0.884,9,-6.121,0.35,0.0184,0.000107,0.354,0.128,74.926,0
01/01/2021,Glorious Music for 2021,133004,0.881,0.0195,8,-21.598,0.077,0.984,0.916,0.128,0.0775,129.81,0
10/01/2021,Wicked Ambience for 2021,105604,0.761,0.032,7,-19.836,0.058,0.986,0.875,0.127,0.0565,77.112,0
02/04/2021,Burning Heart - 2021 Remaster,167333,0.478,0.887,2,-1.102,0.0375,0.00094,1.53E-06,0.32,0.877,129.445,0
21/01/2021,Premeditated Outcomes - Winter 2021,143256,0.72,0.929,6,-6.348,0.106,0.0014,0.692,0.119,0.182,129.021,1
09/01/2021,Smart Music for 2021,131704,0.638,0.0175,2,-19.91,0.198,0.989,0.92,0.0794,0.0417,97.189,0
03/01/2021,Simple Ambience for 2021,110806,0.783,0.0262,5,-20.047,0.0847,0.99,0.945,0.0991,0.0562,78.003,0
02/04/2021,Breakin' Up - 2021 Remaster,220747,0.447,0.717,4,-3.608,0.0293,0.172,0,0.102,0.324,76.83,0
09/01/2021,Incredible Ambience for 2021,125295,0.575,0.0181,10,-20.763,0.0975,0.99,0.912,0.101,0.0558,207.722,0
09/01/2021,Opulent Ambiance for 2021,135047,0.831,0.0194,3,-20.06,0.181,0.977,0.922,0.0872,0.0521,128.157,0
02/04/2021,Paris Shoes - 2021 Remaster,140547,0.359,0.952,0,-1.034,0.0639,0.00417,0.012,0.324,0.701,86.367,0
01/01/2021,Spacious Music for 2021,113685,0.768,0.0392,4,-18.701,0.0677,0.989,0.949,0.109,0.2,76.24,0
10/01/2021,Amazing Ambiance for 2021,129010,0.814,0.0149,10,-20.942,0.073,0.993,0.934,0.118,0.116,100.578,0
03/01/2021,Inspiring Backdrops for 2021,116843,0.805,0.0282,10,-19.533,0.17,0.984,0.918,0.111,0.154,74.162,0
04/01/2021,Lonely Music for 2021,110806,0.737,0.0715,5,-19.1,0.111,0.98,0.903,0.0817,0.119,77.838,0
09/01/2021,Spacious Music for 2021,133004,0.604,0.0123,0,-20.627,0.293,0.985,0.86,0.118,0.129,81.677,0
03/01/2021,Awesome Ambiance for 2021,110341,0.791,0.0213,2,-20.039,0.0882,0.988,0.844,0.113,0.0385,74.04,0
03/01/2021,Remarkable Music for 2021,104676,0.646,0.0411,9,-19.023,0.0688,0.987,0.903,0.12,0.113,84.642,0
04/01/2021,Phenomenal Backdrops for 2021,115264,0.763,0.0123,10,-20.767,0.0871,0.989,0.945,0.0985,0.0384,75.006,0
09/01/2021,Serene Backdrops for 2021,135047,0.67,0.0294,2,-19.861,0.373,0.985,0.935,0.115,0.0807,75.22,0
04/01/2021,Urbane Ambiance for 2021,116843,0.659,0.019,5,-21.508,0.107,0.985,0.885,0.0904,0.0893,104.796,0
01/01/2021,Uplifting Ambiance for 2021,125574,0.678,0.0332,5,-19.323,0.18,0.979,0.904,0.0853,0.0743,129.601,0
09/01/2021,Mysterious Backdrops for 2021,121858,0.805,0.0242,5,-20.129,0.0602,0.992,0.938,0.1,0.0878,101.641,0
09/01/2021,Sunny Ambience for 2021,120001,0.639,0.0395,0,-20.148,0.111,0.98,0.886,0.0836,0.175,144.006,0
05/01/2021,Spirited Ambiance for 2021,144057,0.91,0.0236,5,-19.778,0.383,0.991,0.824,0.0964,0.0568,120.021,0
03/01/2021,Suave Backdrops for 2021,137183,0.591,0.0295,5,-20.078,0.141,0.984,0.953,0.0877,0.125,77.414,0
08/01/2021,Easy Moods for 2021,113685,0.558,0.0292,3,-20.008,0.0833,0.99,0.95,0.103,0.0657,76.514,0
02/01/2021,Alluring Ambience for 2021,154366,0.663,0.0145,1,-21.531,0.113,0.984,0.882,0.0868,0.0564,97.498,0
01/01/2021,Scintillating Music for 2021,129010,0.846,0.038,8,-20.664,0.134,0.986,0.97,0.12,0.119,134.058,0
02/01/2021,Tranquil Moods for 2021,123437,0.606,0.0143,0,-20.213,0.119,0.988,0.978,0.0989,0.0545,71.797,0
06/01/2021,Spirited Moods for 2021,141642,0.643,0.00702,8,-21.66,0.191,0.986,0.897,0.109,0.108,96.212,0
01/01/2021,Superlative Moods for 2021,123437,0.673,0.0329,2,-20.153,0.15,0.987,0.868,0.111,0.0676,139.693,0
09/01/2021,Uplifting Backdrops for 2021,121858,0.6,0.0212,8,-21,0.135,0.988,0.931,0.102,0.107,74.4,0
01/01/2021,Dashing Backdrops for 2021,125295,0.685,0.0088,0,-22.249,0.0817,0.986,0.807,0.106,0.0619,79.374,0
07/01/2021,Majestic Ambience for 2021,108019,0.754,0.0211,5,-20.487,0.105,0.98,0.921,0.0892,0.107,79.997,0
01/01/2021,Deluxe Backdrops for 2021,146471,0.61,0.012,5,-19.878,0.323,0.976,0.791,0.105,0.124,78.997,0
05/01/2021,Subtle Backdrops for 2021,120001,0.664,0.0158,2,-19.078,0.0828,0.98,0.903,0.105,0.0754,73.816,0
06/01/2021,Funky Backdrops for 2021,125295,0.824,0.0238,9,-20.454,0.138,0.987,0.81,0.13,0.0895,137.852,0
08/01/2021,Thrilling Ambience for 2021,109412,0.704,0.0317,3,-20.579,0.0874,0.988,0.96,0.1,0.0658,81.721,0
09/01/2021,Exquisite Moods for 2021,136069,0.583,0.0186,5,-20.55,0.282,0.988,0.953,0.124,0.0633,199.041,0
09/02/2021,After Hour 2021,143500,0.693,0.528,5,-11.514,0.0713,0.141,0.884,0.11,0.491,187.997,0
01/01/2021,Jazz Piano Soundtrack for 2021,129567,0.718,0.0155,9,-20.103,0.161,0.984,0.874,0.112,0.0538,79.762,0
03/01/2021,Jazz Piano Soundtrack for 2021,151580,0.81,0.00727,6,-21.559,0.186,0.993,0.868,0.111,0.0813,114.278,0
07/01/2021,Jazz Piano Soundtrack for 2021,116843,0.748,0.0455,7,-19.691,0.132,0.987,0.957,0.117,0.0396,74.126,0
09/01/2021,Jazz Piano Soundtrack for 2021,148979,0.608,0.0132,5,-20.44,0.187,0.986,0.932,0.111,0.0371,86.355,0
01/01/2021,Jazz Piano Soundtrack for 2021,130961,0.681,0.0284,7,-19.018,0.0944,0.989,0.935,0.131,0.129,135.289,0
02/04/2021,Pain - Band version - Outtake - 2021 Remaster,227136,0.428,0.685,9,-3.872,0.0303,0.164,0,0.112,0.416,170.664,0
02/01/2021,Jazz Piano Soundtrack for 2021,127060,0.812,0.0176,0,-19.77,0.0765,0.986,0.961,0.0939,0.0794,67.922,0
21/01/2021,The Surge of Elation - Winter 2021,188000,0.519,0.782,1,-8.329,0.0377,0.0143,0.933,0.613,0.266,120.005,1
02/04/2021,Blow The Dust Off - 2021 Remaster,172093,0.211,0.892,0,-1.555,0.0522,0.188,0,0.326,0.648,192.849,0
02/04/2021,Wylde Hynders / Wild Horses - 2021 Remaster,312541,0.492,0.444,9,-6.104,0.0255,0.236,3.03E-06,0.15,0.158,72.041,0
02/04/2021,Blond Famke / Brown Sugar - 2021 Remaster,222517,0.533,0.909,0,-2.245,0.037,0.00926,0.00194,0.366,0.829,126.189,0
02/04/2021,Skarreltsje / Back Street Girl - 2021 Remaster,216224,0.379,0.401,7,-5.806,0.0259,0.00366,1.41E-06,0.127,0.355,149.046,0
02/04/2021,The Train I'm On - 2021 Remaster,311080,0.494,0.525,4,-4.471,0.0269,0.67,0,0.0887,0.133,126.39,0
02/04/2021,Blame It On You - 2021 Remaster,173413,0.537,0.699,4,-3.149,0.0252,0.382,0,0.216,0.762,103.144,0
25/01/2021,Grateful For New Year 2021 (Ready For COVID-19 to Finally End) - Phone Voice Memo Version,277727,0.547,0.183,5,-8.297,0.0427,0.959,0.000113,0.126,0.0577,125.665,0
02/04/2021,So Hard To Find - 2021 Remaster,192880,0.502,0.818,0,-4.516,0.0361,0.0671,0,0.269,0.578,118.345,0
02/04/2021,Rôljende Stien / Tumbling Dice - 2021 Remaster,216791,0.582,0.893,4,-1.694,0.0345,0.0206,0.157,0.257,0.721,110.604,0
21/01/2021,You Whom I Love - Winter 2021,176727,0.642,0.238,4,-14.691,0.0573,0.944,0.748,0.119,0.0629,110.016,1
02/01/2021,New Years,108785,0.732,0.509,8,-11.579,0.383,0.25,0.0443,0.873,0.556,80.058,1
04/01/2021,Bubbly Jazz Piano Solo - Vibe for 2021,118329,0.611,0.0192,3,-20.858,0.19,0.989,0.891,0.105,0.27,74.644,0
04/01/2021,Contemporary Jazz Piano Solo - Vibe for 2021,140713,0.709,0.00913,9,-22.308,0.104,0.987,0.675,0.11,0.0974,115.046,0
11/01/2021,7 Years,244821,0.521,0.267,10,-7.401,0.0395,0.858,0,0.11,0.382,112.007,0
02/04/2021,As Tears Go By - Outtake - 2021 Remaster,191400,0.5,0.717,7,-4.48,0.03,0.442,0,0.086,0.464,117.796,0
03/01/2021,7 Years,154023,0.703,0.8,8,-9.346,0.0323,0.00218,0.00444,0.13,0.437,126.295,0
02/04/2021,Why Should I? - Single Version - 2021 Remaster,231284,0.226,0.72,9,-3.648,0.0409,0.177,0.00541,0.131,0.367,173.129,0
02/04/2021,Ridin' On The L&N - Outtake - 2021 Remaster,155035,0.542,0.926,2,-0.853,0.0309,0.000542,5.79E-06,0.267,0.961,122.66,0
02/04/2021,Gjin Bern Mear - Single Version - 2021 Remaster,241821,0.483,0.766,7,-2.044,0.0263,0.0137,0.00136,0.121,0.285,90.453,0
07/02/2021,Bad Year,184997,0.895,0.548,6,-8.302,0.321,0.112,0,0.0779,0.458,146.949,0
02/04/2021,Grown Up Girl - Single Version - 2021 Remaster,241640,0.517,0.772,7,-2.057,0.0254,0.036,0.012,0.127,0.258,90.523,0
09/01/2021,Superlative Jazz Piano Solo - Vibe for 2021,141642,0.669,0.0109,3,-20.753,0.228,0.991,0.95,0.106,0.0391,105.961,0
07/01/2021,Pulsating Jazz Piano Solo - Vibe for 2021,130961,0.815,0.0394,1,-19.919,0.437,0.98,0.955,0.0821,0.128,133.318,0
26/03/2021,Thirteen Years,217710,0.622,0.627,4,-6.669,0.0591,0.511,0.898,0.262,0.337,80.001,1
09/01/2021,Luxurious Jazz Piano Solo - Vibe for 2021,154366,0.599,0.00727,9,-20.615,0.122,0.988,0.596,0.093,0.0961,75.786,0
16/01/2021,Last Year,195717,0.765,0.0145,5,-13.783,0.0754,0.964,0.931,0.0915,0.493,77.934,0
04/01/2021,Magical Jazz Piano Solo - Vibe for 2021,110806,0.766,0.0377,1,-19.759,0.155,0.988,0.939,0.119,0.174,77.991,0
09/02/2021,A Thousand Years,279223,0.268,0.173,10,-15.756,0.0326,0.415,0,0.111,0.123,93.273,0
25/01/2021,new year blessings,87360,0.397,0.0135,11,-22.705,0.0438,0.882,0.953,0.703,0.872,136.138,0
01/01/2021,New Years Party,179209,0.935,0.462,2,-9.411,0.287,0.00489,0,0.0579,0.472,142.02,1
25/01/2021,New Years Day,65749,0.293,0.0755,9,-18.52,0.0835,0.772,0.578,0.712,0.32,138.346,0
25/01/2021,new year nasf,61877,0.357,0.0108,6,-27.045,0.0717,0.992,0.25,0.191,0.578,123.507,0
15/02/2021,Man Of The Year,211323,0.691,0.53,8,-9.585,0.29,0.648,0.202,0.0993,0.32,149.982,1
11/02/2021,"Government Home Invasion (from ""Making Time"") - Remix 2021",159985,0.232,0.288,5,-12.644,0.0297,0.106,0.057,0.266,0.27,77.519,0
11/02/2021,"The Tenant Calls (from ""Wuthering Heights"") - Remix 2021",122925,0.174,0.233,2,-11.502,0.0297,0.86,0.951,0.115,0.0372,78.23,0
07/02/2021,Light Years Away,383520,0.775,0.682,9,-9.11,0.0608,0.00159,0.79,0.0953,0.258,125.004,0
11/02/2021,"Welcome to the Past (from ""Making Time"") - Remix 2021",159241,0.269,0.213,0,-13.637,0.0312,0.958,0.811,0.177,0.0445,80.086,0
11/02/2021,"Espiritu T-V (From ""Frieda - Coming Home"") - Remix 2021",166480,0.306,0.172,0,-16.235,0.035,0.949,0.978,0.172,0.0364,89.973,0
13/01/2021,Lunar New Year,183915,0.512,0.577,9,-11.788,0.0286,0.976,0.925,0.154,0.344,91.894,0
11/02/2021,"A Fit of Violence (from ""Wuthering Heights"") - Remix 2021",93645,0.261,0.394,9,-11.714,0.0358,0.944,0.952,0.168,0.233,129.03,0
06/01/2021,Wicked New Years Resolutions,148422,0.651,0.0118,0,-20.89,0.182,0.989,0.918,0.126,0.0368,77.383,0
02/01/2021,Smoky New Years Resolutions,144057,0.689,0.0158,6,-20.264,0.119,0.987,0.806,0.114,0.064,103.516,0
07/01/2021,Friendly New Years Resolutions,123623,0.672,0.0245,10,-20.383,0.118,0.987,0.918,0.0922,0.108,131.205,0
07/01/2021,Lovely New Years Resolutions,118422,0.773,0.0399,7,-21.085,0.249,0.986,0.929,0.0918,0.112,73.028,0
01/01/2021,Soulful New Years Resolutions,125295,0.667,0.0186,0,-20.277,0.177,0.977,0.962,0.137,0.0864,103.299,0
05/04/2021,Year 2008 - Ultimate Progress Late Night Mix,565166,0.632,0.768,11,-8.94,0.0363,0.0218,0.829,0.0997,0.107,123.987,0
05/04/2021,Call Me Back in the Year 2000,151144,0.556,0.0238,5,-26.969,0.071,0.996,0.961,0.0804,0.302,135.398,0
06/04/2021,Call Me Back in the Year 2000,151144,0.556,0.0238,5,-26.969,0.071,0.996,0.961,0.0804,0.302,135.398,0
04/01/2021,2002,186683,0.62,0.652,4,-4.86,0.107,0.0854,0.000159,0.0546,0.589,192.194,0
13/01/2021,2002,186683,0.62,0.652,4,-4.86,0.107,0.0854,0.000159,0.0546,0.589,192.194,0
06/01/2021,2002,186683,0.62,0.652,4,-4.86,0.107,0.0854,0.000159,0.0546,0.589,192.194,0
25/02/2021,Senior Year,120085,0.641,0.812,10,-6.194,0.125,0.402,0,0.227,0.798,85.019,1
26/02/2021,The Years Are Hers,224537,0.171,0.795,7,-10.179,0.0549,0.00276,1.45E-06,0.144,0.596,186.282,0
07/03/2021,He'll Be Dead In 2 Years,123350,0.585,0.144,6,-18.481,0.0382,0.924,0.924,0.102,0.157,136.725,0
05/03/2021,Songs (2004): IX. In five hundred million years,84053,0.475,0.361,1,-14.756,0.0626,0.962,0.754,0.29,0.499,171.245,0
15/02/2021,Years,55293,0.183,0.961,6,-4.238,0.169,0.000364,1.27E-05,0.468,0.345,168.768,1
02/02/2021,Nu Och För Alltid - 2005 Version,216440,0.549,0.723,0,-5.262,0.0284,0.000522,0,0.0477,0.383,116.021,0
25/03/2021,Way Down (2005),161540,0.778,0.543,5,-10.547,0.0473,0.414,0,0.238,0.849,122.136,0
22/01/2021,"Do Doh Dontcha Doh - Live, The Blow Up, London, 4 October 2005",128107,0.599,0.431,7,-7.782,0.0314,0.842,0,0.132,0.439,129.701,0
22/01/2021,"You Know You Can Do It - Live, The Blow Up, London, 4 October 2005",168227,0.628,0.526,2,-9.608,0.042,0.792,0,0.235,0.763,129.322,0
22/01/2021,"Gonna Miss You When You're Gone - Live, The Blow Up, London, 4 October 2005",261680,0.405,0.262,9,-13.624,0.033,0.778,0.714,0.104,0.141,108.91,0
23/03/2021,Holiday 2006,284970,0.694,0.614,1,-11.648,0.0365,0.00646,0.84,0.115,0.962,140.015,0
26/03/2021,3 AM - remix,216000,0.499,0.57,4,-10.227,0.0374,0.0749,0.000262,0.155,0.198,120.016,0
21/01/2021,Razorfish - Bart Claessen 2007 Rework (Mixed),312595,0.518,0.918,4,-7.433,0.199,0.126,0.943,0.59,0.208,135.163,0
21/01/2021,Razorfish - Bart Claessen 2007 Rework (Edit),238235,0.543,0.913,4,-7.298,0.0911,0.0468,0.944,0.388,0.439,135.997,0
21/01/2021,Razorfish - Bart Claessen 2007 Extended Rework,517640,0.666,0.801,9,-7.613,0.118,0.0427,0.933,0.155,0.585,135.986,0
09/03/2021,2007,106214,0.702,0.821,10,-10.207,0.0757,0.101,0.947,0.0937,0.946,87.006,0
22/01/2021,"You Want Me To Want You Back - Live, 13 October 2007",147760,0.562,0.522,10,-12.211,0.0317,0.406,0,0.101,0.772,139.785,0
06/03/2021,Year 2008 - MSZ Remix,457306,0.584,0.865,9,-6.126,0.0339,0.000717,0.845,0.159,0.448,127.007,0
09/03/2021,2008,107389,0.831,0.904,5,-8.479,0.0424,0.655,0.911,0.0865,0.699,94.997,0
25/03/2021,Walkin' A Line (2008),147840,0.561,0.52,1,-7.736,0.0294,0.705,0,0.196,0.555,177.916,0
25/03/2021,Take His Hand (2008),216478,0.52,0.279,8,-10.57,0.027,0.707,0,0.166,0.488,70.038,0
25/03/2021,Good Mornin' Jesus (2008),121927,0.503,0.447,9,-8.116,0.0296,0.801,0,0.128,0.775,181.918,0
03/03/2021,The Vocaloid Songs 10 Years Later,327000,0.658,0.737,0,-5.028,0.0333,0.214,1.58E-05,0.0847,0.382,95.979,0
09/03/2021,2009,107886,0.78,0.505,8,-7.943,0.192,0.00272,0.938,0.0722,0.565,94.024,0
13/03/2021,The Leather Years,171417,0.58,0.899,10,-4.318,0.0459,0.179,0.534,0.218,0.28,99.953,0
09/03/2021,2010,108016,0.829,0.4,7,-11.462,0.126,0.0295,0.839,0.0798,0.633,90.006,0
12/02/2021,Years,509721,0.203,0.27,2,-20.012,0.0475,0.95,0.263,0.159,0.107,119.622,0
01/04/2021,Grinding Yearz,220029,0.738,0.639,11,-7.766,0.327,0.155,0,0.0748,0.45,77.405,1
02/04/2021,Burning Heart - Acoustic live 2010,177577,0.725,0.913,7,-0.771,0.03,0.447,0.000515,0.0761,0.861,133.276,0
02/04/2021,Paris Shoes - Acoustic live 2010,162108,0.445,0.724,0,-4.079,0.0422,0.239,0.00044,0.121,0.776,172.622,0
30/03/2021,No More Years,130227,0.239,0.953,7,-6.664,0.114,9.68E-05,0.297,0.181,0.861,174.143,1
02/04/2021,Bottle Of Wine - Acoustic live 2010,262879,0.659,0.771,0,-4.189,0.0298,0.0868,0.00911,0.24,0.842,117.653,0
02/04/2021,Grown Up Girl - Acoustic live 2010,238333,0.591,0.623,7,-3.948,0.025,0.0241,0.023,0.0784,0.34,91.951,0
09/03/2021,2011,118674,0.334,0.946,5,-7.079,0.0391,0.0412,0.00444,0.213,0.533,180.016,0
14/02/2021,11 Years,222459,0.534,0.703,6,-8.581,0.0337,0.149,0.593,0.101,0.769,159.986,0
02/03/2021,The Year 2012,31333,0.623,0.155,3,-12.726,0.0429,0.946,0.00939,0.187,0.947,117.168,0
09/03/2021,2012,113345,0.562,0.583,1,-11.421,0.0504,0.339,0.868,0.123,0.49,180.074,0
11/02/2021,Enjoy - 2012 LV mix,201639,0.717,0.478,2,-10.765,0.0314,0.0138,0.774,0.0841,0.616,100.002,1
16/01/2021,Yule - Live 2012,188788,0.446,0.365,2,-16.311,0.0321,0.0911,0.00829,0.138,0.753,125.832,0
16/04/2021,2013 Will Be My Year,161045,0.347,0.965,10,-6.014,0.142,0.0504,0,0.343,0.392,90.987,0
09/03/2021,2013,111726,0.412,0.853,11,-9.507,0.0386,0.323,0.441,0.215,0.502,173.94,0
18/01/2021,Only Teardrops (Denmark Eurovision Entry 2013),185946,0.542,0.89,0,-3.64,0.0391,0.0756,0,0.0949,0.0994,110.922,0
04/01/2021,Only Teardrops (Denmark Eurovision Entry 2013),185946,0.542,0.89,0,-3.64,0.0391,0.0756,0,0.0949,0.0994,110.922,0
11/01/2021,Only Teardrops (Denmark Eurovision Entry 2013),185946,0.542,0.89,0,-3.64,0.0391,0.0756,0,0.0949,0.0994,110.922,0
15/02/2021,new years 20156,305143,0.627,0.602,10,-8.118,0.0398,0.0093,0.308,0.277,0.044,140.051,0
10/02/2021,Happy New Year 2015,260664,0.804,0.75,2,-10.002,0.0655,0.0311,0.763,0.105,0.286,125.011,0
09/03/2021,"Year 2016:, Pt. 4",69840,0.241,0.064,5,-24.272,0.0602,0.994,0.95,0.0715,0.0372,141.739,0
09/03/2021,"Year 2016:, Pt. 1",59443,0.474,0.0185,10,-31.5,0.0524,0.989,0.925,0.0601,0.0227,75.068,0
09/03/2021,"Year 2016:, Pt. 3",90645,0.333,0.105,0,-23.782,0.0788,0.996,0.943,0.0726,0.0291,69.175,0
09/03/2021,"Year 2016:, Pt. 2",144149,0.139,0.0829,0,-20.026,0.0822,0.601,0.975,0.0869,0.0363,61.692,0
09/03/2021,2016,121443,0.426,0.287,3,-7.693,0.0376,0.702,0.821,0.0883,0.338,68.082,0
26/02/2021,So Very Hard to Go - Live,239800,0.37,0.694,10,-6.363,0.0442,0.539,3.27E-06,0.922,0.638,94.624,0
26/02/2021,Stroke '75 - Live,160107,0.54,0.891,1,-9.263,0.219,0.188,6.89E-06,0.876,0.546,111.105,0
26/02/2021,Ain't Nothing Stopping Us Now - Live,156400,0.629,0.909,0,-7.361,0.142,0.299,2.65E-05,0.848,0.818,118.929,0
26/02/2021,You Ought to Be Having Fun - Live,201587,0.464,0.848,0,-7.606,0.139,0.175,1.46E-06,0.446,0.729,123.753,0
26/02/2021,Soul with a Capital S - Live,367680,0.629,0.933,0,-8.542,0.198,0.203,9.14E-05,0.796,0.447,124.71,0
26/02/2021,Soul Vaccination - Live,304093,0.515,0.908,0,-5.716,0.103,0.204,0.000101,0.958,0.688,112.312,0
26/02/2021,What is Hip? / Soul Power - Live,565000,0.523,0.935,11,-6.41,0.105,0.107,1.00E-05,0.919,0.54,115.464,0
26/02/2021,Stop - Live,274400,0.56,0.774,2,-7.647,0.174,0.268,0,0.823,0.565,94.771,0
26/02/2021,On the Serious Side - Live,257480,0.562,0.801,0,-7.768,0.143,0.314,0.0014,0.552,0.72,118.928,0
26/02/2021,"You're So Wonderful, So Marvelous - Live",186827,0.502,0.823,9,-6.392,0.0507,0.522,0,0.596,0.854,126.527,0
26/02/2021,Just When We Start Makin' It - Live,444027,0.333,0.625,2,-6.444,0.0416,0.477,4.98E-05,0.696,0.537,125.575,0
26/02/2021,Can't You See (You Doin' Me Wrong)? - Live,234960,0.485,0.872,8,-6.692,0.115,0.107,0.000321,0.706,0.886,111.13,0
26/02/2021,Drop It in the Slot - Live,192960,0.679,0.837,0,-6.603,0.111,0.276,1.45E-05,0.712,0.862,120.976,0
26/02/2021,Maybe It'll Rub Off - Live,192133,0.538,0.903,1,-5.884,0.207,0.227,2.36E-05,0.667,0.734,114.057,0
